index,SEASON_ID,Player_ID,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,PERSON_ID,Name,TEAM_ID,FGPM,FG%,FTPM,FT%,FG%_RT,FT%_RT,PTS_RT,FG3M_RT,REB_RT,BLK_RT,AST_RT,TOV_RT
291,22024.0,1630529.0,32.45,3.75,8.6,1.1,3.6,1.65,2.0,1.1,2.8,3.9,3.25,1.85,0.45,1.75,3.3,10.25,-1.0,1630529,Herbert Jones,1610612740,-1.0999999999999996,2.963829787234042,1.2999999999999998,1.7444444444444442,0.366812486727543,0.22919708029197078,0.312579415501906,0.24574468085106385,0.2788876276958002,0.11761363636363636,0.280517879161529,-0.3667664670658683
292,22024.0,1630530.0,35.0188679245283,7.188679245283019,15.830188679245284,2.981132075471698,8.264150943396226,3.849056603773585,4.339622641509434,0.8867924528301887,4.169811320754717,5.056603773584905,3.547169811320755,1.0566037735849056,0.7358490566037735,1.9433962264150944,2.1132075471698113,21.20754716981132,-7.245283018867925,1630530,Trey Murphy III,1610612740,-1.4528301886792452,2.6109995985547965,3.3584905660377355,3.80293501048218,0.3231451616134499,0.4996556948078777,0.6467358730310949,0.6659975913287836,0.36159595656736554,0.19232418524871353,0.3061675546146151,-0.40729861032651676
293,22024.0,1630531.0,6.945945945945946,0.6756756756756757,1.6756756756756757,0.2702702702702703,0.8918918918918919,0.6216216216216216,0.8918918918918919,0.24324324324324326,0.8108108108108109,1.054054054054054,0.6756756756756757,0.5135135135135135,0.10810810810810811,0.2972972972972973,0.7837837837837838,2.2432432432432434,-0.24324324324324326,1630531,Jaden Springer,1610612762,-0.32432432432432434,3.739505462909717,0.3513513513513513,0.7957957957957957,0.46281244081201606,0.10455711185638193,0.06840894261478761,0.06037952846463485,0.07537503451237842,0.028255528255528257,0.05831972539740727,-0.062307816798834764
294,22024.0,1630532.0,33.75438596491228,8.947368421052632,19.385964912280702,1.7017543859649122,5.859649122807017,4.56140350877193,5.2631578947368425,0.9473684210526315,4.719298245614035,5.666666666666667,4.754385964912281,1.2280701754385965,0.3508771929824561,2.3508771929824563,2.543859649122807,24.157894736842106,3.754385964912281,1630532,Franz Wagner,1610612753,-1.4912280701754383,2.5726017170586033,3.859649122807017,4.304093567251462,0.3183929243367497,0.5655013446023819,0.7367083528388952,0.3801791713325868,0.4052213393870602,0.09170653907496013,0.4103662361823177,-0.4926988129005148
295,22024.0,1630533.0,24.8,3.4166666666666665,8.383333333333333,1.65,4.883333333333334,1.5666666666666667,1.9,1.0,3.6333333333333333,4.633333333333334,1.3666666666666667,0.9666666666666667,0.4,1.0333333333333334,2.4,10.05,-5.35,1630533,Ziaire Williams,1610612751,-1.5500000000000003,2.5138297872340414,1.2333333333333334,1.6777777777777778,0.3111191335740071,0.2204379562043796,0.30648030495552736,0.36861702127659574,0.33132803632236096,0.10454545454545455,0.11796136457048911,-0.2165668662674651
296,22024.0,1630534.0,26.966666666666665,3.9833333333333334,8.033333333333333,1.4666666666666666,3.7666666666666666,0.55,0.7833333333333333,0.9,2.9,3.8,1.5666666666666667,0.7833333333333333,0.48333333333333334,0.8166666666666667,1.9166666666666667,9.983333333333333,-3.283333333333333,1630534,Ochai Agbaji,1610612761,-0.06666666666666643,3.997163120567375,0.31666666666666676,0.7611111111111113,0.4947009273023289,0.10000000000000003,0.30444726810673445,0.3276595744680851,0.2717366628830874,0.12632575757575756,0.13522400328812167,-0.17115768463073852
297,22024.0,1630537.0,4.294117647058823,0.7058823529411765,1.5294117647058822,0.35294117647058826,0.8823529411764706,0.35294117647058826,0.47058823529411764,0.29411764705882354,0.8823529411764706,1.1764705882352942,0.5294117647058824,0.0,0.0,0.058823529411764705,0.4117647058823529,2.1176470588235294,0.7058823529411765,1630537,Chris Duarte,0,-0.11764705882352922,3.9461827284105127,0.23529411764705888,0.6797385620915033,0.4883914406705558,0.08930871618720482,0.06457881754989163,0.0788485607008761,0.08412899779662149,0.0,0.045695220134909696,-0.012328284607256075
298,22024.0,1630538.0,10.304347826086957,2.0434782608695654,5.130434782608695,1.391304347826087,3.5652173913043477,1.0,1.1304347826086956,0.21739130434782608,0.8260869565217391,1.0434782608695652,1.391304347826087,0.782608695652174,0.17391304347826086,1.0869565217391304,1.2608695652173914,6.478260869565218,-1.3478260869565217,1630538,Bones Hyland,1610612750,-1.0434782608695645,3.020351526364477,0.8695652173913044,1.3140096618357489,0.3738077871236393,0.17264360520469693,0.19755814595878685,0.3108233117483811,0.07461876326309036,0.04545454545454545,0.12008792151396558,-0.22780525904712315
299,22024.0,1630539.0,11.027777777777779,1.8888888888888888,2.388888888888889,0.027777777777777776,0.1111111111111111,0.5833333333333334,0.7777777777777778,0.9444444444444444,2.0,2.9444444444444446,0.5833333333333334,0.3333333333333333,0.5555555555555556,0.3888888888888889,1.1388888888888888,4.388888888888889,0.16666666666666666,1630539,Kai Jones,1610612742,1.3888888888888888,5.452718676122931,0.38888888888888895,0.8333333333333335,0.6748448597248767,0.10948905109489053,0.13384159254553157,0.006205673758865248,0.2105561861520999,0.1452020202020202,0.05034936292642828,-0.08150365934797073
300,22024.0,1630540.0,24.966101694915253,3.4237288135593222,8.40677966101695,1.7627118644067796,4.745762711864407,0.8305084745762712,1.0169491525423728,0.7457627118644068,1.7796610169491525,2.5254237288135593,2.864406779661017,0.9491525423728814,0.288135593220339,0.6610169491525424,1.6271186440677967,9.440677966101696,3.3220338983050848,1630540,Miles McBride,1610612752,-1.5593220338983058,2.504507753335736,0.6440677966101696,1.088512241054614,0.30996541062732363,0.14301620685389088,0.2878986927400771,0.3937973314100252,0.1805921622193578,0.07530816640986132,0.24723609688812723,-0.13853648634933524
